StudentID,SubjectName,Type,Score,Date
STU04643,Math,Core,12,2024-01-01
STU04644,Math,Core,4,2024-01-01
STU04645,Math,Core,37,2024-01-01
STU04646,Math,Core,93,2024-01-01
STU04647,Math,Core,33,2024-01-01
STU04648,Math,Core,18,2024-01-01
STU04649,Math,Core,35,2024-01-01
STU04650,Math,Core,11,2024-01-01
STU04651,Math,Core,91,2024-01-01
STU04652,Math,Core,41,2024-01-01
STU04653,Math,Core,30,2024-01-01
STU04654,Math,Core,54,2024-01-01
STU04655,Math,Core,71,2024-01-01
STU04656,Math,Core,77,2024-01-01
STU04657,Math,Core,25,2024-01-01
STU04658,Math,Core,22,2024-01-01
STU04659,Math,Core,55,2024-01-01
STU04660,Math,Core,37,2024-01-01
STU04661,Math,Core,27,2024-01-01
STU04662,Math,Core,6,2024-01-01
STU04663,Math,Core,0,2024-01-01
STU04664,Math,Core,22,2024-01-01
STU04665,Math,Core,1,2024-01-01
STU04666,Math,Core,94,2024-01-01
STU04667,Math,Core,47,2024-01-01
STU04668,Math,Core,83,2024-01-01
STU04669,Math,Core,8,2024-01-01
STU04670,Math,Core,94,2024-01-01
STU04671,Math,Core,82,2024-01-01
STU04672,Math,Core,45,2024-01-01
STU04673,Math,Core,18,2024-01-01
STU04674,Math,Core,69,2024-01-01
STU04675,Math,Core,75,2024-01-01
STU04676,Math,Core,36,2024-01-01
STU04677,Math,Core,36,2024-01-01
STU04678,Math,Core,72,2024-01-01
STU04679,Math,Core,55,2024-01-01
STU04680,Math,Core,97,2024-01-01
STU04681,Math,Core,66,2024-01-01
STU04682,Math,Core,5,2024-01-01
STU04683,Math,Core,85,2024-01-01
STU04684,Math,Core,49,2024-01-01
STU04685,Math,Core,71,2024-01-01
STU04686,Math,Core,69,2024-01-01
STU04687,Math,Core,94,2024-01-01
STU04688,Math,Core,61,2024-01-01
STU04689,Math,Core,54,2024-01-01
STU04690,Math,Core,67,2024-01-01
STU04691,Math,Core,20,2024-01-01
STU04692,Math,Core,92,2024-01-01
STU04693,Math,Core,48,2024-01-01
STU04694,Math,Core,71,2024-01-01
STU04695,Math,Core,11,2024-01-01
STU04696,Math,Core,97,2024-01-01
STU04697,Math,Core,11,2024-01-01
STU04698,Math,Core,77,2024-01-01
STU04699,Math,Core,49,2024-01-01
STU04700,Math,Core,32,2024-01-01
STU04701,Math,Core,4,2024-01-01
STU04702,Math,Core,56,2024-01-01
STU04703,Math,Core,5,2024-01-01
STU04704,Math,Core,65,2024-01-01
STU04705,Math,Core,45,2024-01-01
STU04706,Math,Core,68,2024-01-01
STU04707,Math,Core,65,2024-01-01
STU04708,Math,Core,77,2024-01-01
STU04709,Math,Core,96,2024-01-01
STU04710,Math,Core,68,2024-01-01
STU04711,Math,Core,94,2024-01-01
STU04712,Math,Core,90,2024-01-01
STU04713,Math,Core,92,2024-01-01
STU04714,Math,Core,36,2024-01-01
STU04715,Math,Core,56,2024-01-01
STU04716,Math,Core,13,2024-01-01
STU04717,Math,Core,36,2024-01-01
STU04718,Math,Core,39,2024-01-01
STU04719,Math,Core,69,2024-01-01
STU04720,Math,Core,72,2024-01-01
STU04721,Math,Core,27,2024-01-01
STU04722,Math,Core,66,2024-01-01
STU04723,Math,Core,31,2024-01-01
STU04724,Math,Core,8,2024-01-01
STU04725,Math,Core,39,2024-01-01
STU04726,Math,Core,89,2024-01-01
STU04727,Math,Core,53,2024-01-01
STU04728,Math,Core,33,2024-01-01
STU04729,Math,Core,72,2024-01-01
STU04730,Math,Core,13,2024-01-01
STU04731,Math,Core,59,2024-01-01
STU04732,Math,Core,45,2024-01-01
STU04733,Math,Core,79,2024-01-01
STU04734,Math,Core,88,2024-01-01
STU04735,Math,Core,87,2024-01-01
STU04736,Math,Core,65,2024-01-01
STU04737,Math,Core,43,2024-01-01
STU04738,Math,Core,82,2024-01-01
STU04739,Math,Core,79,2024-01-01
STU04740,Math,Core,63,2024-01-01
STU04741,Math,Core,55,2024-01-01
STU04742,Math,Core,8,2024-01-01
STU04743,Math,Core,86,2024-01-01
STU04744,Math,Core,62,2024-01-01
STU04745,Math,Core,63,2024-01-01
STU04746,Math,Core,20,2024-01-01
STU04747,Math,Core,16,2024-01-01
STU04748,Math,Core,66,2024-01-01
STU04749,Math,Core,49,2024-01-01
STU04750,Math,Core,44,2024-01-01
STU04751,Math,Core,85,2024-01-01
STU04752,Math,Core,97,2024-01-01
STU04753,Math,Core,56,2024-01-01
STU04754,Math,Core,30,2024-01-01
STU04755,Math,Core,28,2024-01-01
STU04756,Math,Core,10,2024-01-01
STU04757,Math,Core,25,2024-01-01
STU04758,Math,Core,28,2024-01-01
STU04759,Math,Core,18,2024-01-01
STU04760,Math,Core,79,2024-01-01
STU04761,Math,Core,12,2024-01-01
STU04762,Math,Core,3,2024-01-01
STU04763,Math,Core,100,2024-01-01
STU04764,Math,Core,76,2024-01-01
STU04765,Math,Core,14,2024-01-01
STU04766,Math,Core,28,2024-01-01
STU04767,Math,Core,41,2024-01-01
STU04768,Math,Core,96,2024-01-01
STU04769,Math,Core,77,2024-01-01
STU04770,Math,Core,90,2024-01-01
STU04771,Math,Core,5,2024-01-01
STU04772,Math,Core,97,2024-01-01
STU04773,Math,Core,11,2024-01-01
STU04774,Math,Core,70,2024-01-01
STU04775,Math,Core,71,2024-01-01
STU04776,Math,Core,93,2024-01-01
STU04777,Math,Core,94,2024-01-01
STU04778,Math,Core,14,2024-01-01
STU04779,Math,Core,59,2024-01-01
STU04780,Math,Core,51,2024-01-01
STU04781,Math,Core,65,2024-01-01
STU04782,Math,Core,46,2024-01-01
STU04783,Math,Core,79,2024-01-01
STU04784,Math,Core,15,2024-01-01
STU04785,Math,Core,63,2024-01-01
STU04786,Math,Core,60,2024-01-01
STU04787,Math,Core,65,2024-01-01
STU04788,Math,Core,20,2024-01-01
STU04789,Math,Core,35,2024-01-01
STU04790,Math,Core,61,2024-01-01
STU04791,Math,Core,78,2024-01-01
STU04792,Math,Core,2,2024-01-01
STU04793,Math,Core,86,2024-01-01
STU04794,Math,Core,96,2024-01-01
STU04795,Math,Core,46,2024-01-01
STU04796,Math,Core,62,2024-01-01
STU04797,Math,Core,93,2024-01-01
STU04798,Math,Core,23,2024-01-01
STU04799,Math,Core,31,2024-01-01
STU04800,Math,Core,60,2024-01-01
STU04801,Math,Core,1,2024-01-01
STU04802,Math,Core,7,2024-01-01
STU04803,Math,Core,74,2024-01-01
STU04804,Math,Core,70,2024-01-01
STU04805,Math,Core,50,2024-01-01
STU04806,Math,Core,62,2024-01-01
STU04807,Math,Core,86,2024-01-01
STU04808,Math,Core,57,2024-01-01
STU04809,Math,Core,80,2024-01-01
STU04810,Math,Core,100,2024-01-01
STU04811,Math,Core,5,2024-01-01
STU04812,Math,Core,95,2024-01-01
STU04813,Math,Core,20,2024-01-01
STU04814,Math,Core,48,2024-01-01
STU04815,Math,Core,70,2024-01-01
STU04816,Math,Core,86,2024-01-01
STU04817,Math,Core,97,2024-01-01
STU04818,Math,Core,57,2024-01-01
STU04819,Math,Core,68,2024-01-01
STU04820,Math,Core,10,2024-01-01
STU04821,Math,Core,69,2024-01-01
STU04822,Math,Core,34,2024-01-01
STU04823,Math,Core,32,2024-01-01
STU04824,Math,Core,81,2024-01-01
STU04825,Math,Core,5,2024-01-01
STU04826,Math,Core,57,2024-01-01
STU04827,Math,Core,33,2024-01-01
STU04828,Math,Core,31,2024-01-01
STU04829,Math,Core,78,2024-01-01
STU04830,Math,Core,15,2024-01-01
STU04831,Math,Core,55,2024-01-01
STU04832,Math,Core,83,2024-01-01
STU04833,Math,Core,100,2024-01-01
STU04834,Math,Core,82,2024-01-01
STU04835,Math,Core,8,2024-01-01
STU04836,Math,Core,1,2024-01-01
STU04837,Math,Core,12,2024-01-01
STU04838,Math,Core,50,2024-01-01
STU04839,Math,Core,87,2024-01-01
STU04840,Math,Core,36,2024-01-01
STU04841,Math,Core,23,2024-01-01
STU04842,Math,Core,21,2024-01-01
STU04843,Math,Core,76,2024-01-01
STU04844,Math,Core,94,2024-01-01
STU04845,Math,Core,51,2024-01-01
STU04846,Math,Core,40,2024-01-01
STU04847,Math,Core,75,2024-01-01
STU04848,Math,Core,47,2024-01-01
STU04849,Math,Core,67,2024-01-01
STU04850,Math,Core,24,2024-01-01
STU04851,Math,Core,43,2024-01-01
STU04852,Math,Core,36,2024-01-01
STU04853,Math,Core,34,2024-01-01
STU04854,Math,Core,70,2024-01-01
STU04855,Math,Core,46,2024-01-01
STU04856,Math,Core,60,2024-01-01
STU04857,Math,Core,98,2024-01-01
STU04858,Math,Core,9,2024-01-01
STU04859,Math,Core,53,2024-01-01
STU04860,Math,Core,95,2024-01-01
STU04861,Math,Core,95,2024-01-01
STU04862,Math,Core,96,2024-01-01
STU04863,Math,Core,58,2024-01-01
STU04864,Math,Core,78,2024-01-01
STU04865,Math,Core,68,2024-01-01
STU04866,Math,Core,39,2024-01-01
STU04867,Math,Core,4,2024-01-01
STU04868,Math,Core,65,2024-01-01
STU04869,Math,Core,25,2024-01-01
STU04870,Math,Core,62,2024-01-01
STU04871,Math,Core,34,2024-01-01
STU04872,Math,Core,84,2024-01-01
STU04873,Math,Core,64,2024-01-01
STU04874,Math,Core,35,2024-01-01
STU04875,Math,Core,12,2024-01-01
STU04876,Math,Core,55,2024-01-01
STU04877,Math,Core,97,2024-01-01
STU04878,Math,Core,37,2024-01-01
STU04879,Math,Core,75,2024-01-01
STU04880,Math,Core,23,2024-01-01
STU04881,Math,Core,72,2024-01-01
STU04882,Math,Core,5,2024-01-01
STU04883,Math,Core,14,2024-01-01
STU04884,Math,Core,9,2024-01-01
STU04885,Math,Core,55,2024-01-01
STU04886,Math,Core,81,2024-01-01
STU04887,Math,Core,92,2024-01-01
STU04888,Math,Core,59,2024-01-01
STU04889,Math,Core,10,2024-01-01
STU04890,Math,Core,90,2024-01-01
STU04891,Math,Core,98,2024-01-01
STU04892,Math,Core,37,2024-01-01
STU04893,Math,Core,88,2024-01-01
STU04894,Math,Core,2,2024-01-01
STU04895,Math,Core,17,2024-01-01
STU04896,Math,Core,13,2024-01-01
STU04897,Math,Core,57,2024-01-01
STU04898,Math,Core,27,2024-01-01
STU04899,Math,Core,99,2024-01-01
STU04900,Math,Core,69,2024-01-01
STU04901,Math,Core,21,2024-01-01
STU04902,Math,Core,31,2024-01-01
STU04903,Math,Core,62,2024-01-01
STU04904,Math,Core,59,2024-01-01
STU04905,Math,Core,100,2024-01-01
STU04906,Math,Core,52,2024-01-01
STU04907,Math,Core,92,2024-01-01
STU04908,Math,Core,85,2024-01-01
STU04909,Math,Core,31,2024-01-01
STU04910,Math,Core,3,2024-01-01
STU04911,Math,Core,9,2024-01-01
STU04912,Math,Core,78,2024-01-01
STU04913,Math,Core,13,2024-01-01
STU04914,Math,Core,9,2024-01-01
STU04915,Math,Core,62,2024-01-01
STU04916,Math,Core,66,2024-01-01
STU04917,Math,Core,83,2024-01-01
STU04918,Math,Core,69,2024-01-01
STU04919,Math,Core,24,2024-01-01
STU04920,Math,Core,63,2024-01-01
STU04921,Math,Core,2,2024-01-01
STU04922,Math,Core,3,2024-01-01
STU04923,Math,Core,48,2024-01-01
STU04924,Math,Core,23,2024-01-01
STU04925,Math,Core,95,2024-01-01
STU04926,Math,Core,98,2024-01-01
STU04927,Math,Core,40,2024-01-01
STU04928,Math,Core,12,2024-01-01
STU04929,Math,Core,83,2024-01-01
STU04930,Math,Core,77,2024-01-01
STU04931,Math,Core,30,2024-01-01
STU04932,Math,Core,100,2024-01-01
STU04933,Math,Core,66,2024-01-01
STU04934,Math,Core,64,2024-01-01
STU04935,Math,Core,41,2024-01-01
STU04936,Math,Core,18,2024-01-01
STU04937,Math,Core,8,2024-01-01
STU04938,Math,Core,24,2024-01-01
STU04939,Math,Core,65,2024-01-01
STU04940,Math,Core,27,2024-01-01
STU04941,Math,Core,24,2024-01-01
STU04942,Math,Core,44,2024-01-01
STU04943,Math,Core,20,2024-01-01
STU04944,Math,Core,55,2024-01-01
STU04945,Math,Core,37,2024-01-01
STU04946,Math,Core,16,2024-01-01
STU04947,Math,Core,32,2024-01-01
STU04948,Math,Core,89,2024-01-01
STU04949,Math,Core,82,2024-01-01
STU04950,Math,Core,22,2024-01-01
STU04951,Math,Core,25,2024-01-01
STU04952,Math,Core,99,2024-01-01
STU04953,Math,Core,59,2024-01-01
STU04954,Math,Core,67,2024-01-01
STU04955,Math,Core,43,2024-01-01
STU04956,Math,Core,74,2024-01-01
STU04957,Math,Core,9,2024-01-01
STU04958,Math,Core,65,2024-01-01
STU04959,Math,Core,11,2024-01-01
STU04960,Math,Core,85,2024-01-01
STU04961,Math,Core,66,2024-01-01
STU04962,Math,Core,86,2024-01-01
STU04963,Math,Core,36,2024-01-01
STU04964,Math,Core,38,2024-01-01
STU04965,Math,Core,41,2024-01-01
STU04966,Math,Core,7,2024-01-01
STU04967,Math,Core,39,2024-01-01
STU04968,Math,Core,27,2024-01-01
STU04969,Math,Core,52,2024-01-01
STU04970,Math,Core,20,2024-01-01
STU04971,Math,Core,48,2024-01-01
STU04972,Math,Core,56,2024-01-01
STU04973,Math,Core,21,2024-01-01
STU04974,Math,Core,46,2024-01-01
STU04975,Math,Core,50,2024-01-01
STU04976,Math,Core,88,2024-01-01
STU04977,Math,Core,28,2024-01-01
STU04978,Math,Core,57,2024-01-01
STU04979,Math,Core,12,2024-01-01
STU04980,Math,Core,6,2024-01-01
STU04981,Math,Core,55,2024-01-01
STU04982,Math,Core,82,2024-01-01
STU04983,Math,Core,70,2024-01-01
STU04984,Math,Core,67,2024-01-01
STU04985,Math,Core,17,2024-01-01
STU04986,Math,Core,90,2024-01-01
STU04987,Math,Core,4,2024-01-01
STU04988,Math,Core,60,2024-01-01
STU04989,Math,Core,28,2024-01-01
STU04990,Math,Core,90,2024-01-01
STU04991,Math,Core,48,2024-01-01
STU04992,Math,Core,80,2024-01-01
STU04993,Math,Core,76,2024-01-01
STU04994,Math,Core,19,2024-01-01
STU04995,Math,Core,65,2024-01-01
STU04996,Math,Core,48,2024-01-01
STU04997,Math,Core,56,2024-01-01
STU04998,Math,Core,3,2024-01-01
STU04999,Math,Core,29,2024-01-01
STU05000,Math,Core,17,2024-01-01
STU05001,Math,Core,23,2024-01-01
STU05002,Math,Core,86,2024-01-01
STU05003,Math,Core,38,2024-01-01
STU05004,Math,Core,78,2024-01-01
STU05005,Math,Core,22,2024-01-01
STU05006,Math,Core,10,2024-01-01
STU05007,Math,Core,26,2024-01-01
STU05008,Math,Core,52,2024-01-01
STU05009,Math,Core,70,2024-01-01
STU05010,Math,Core,18,2024-01-01
STU05011,Math,Core,15,2024-01-01
STU05012,Math,Core,75,2024-01-01
STU05013,Math,Core,0,2024-01-01
STU05014,Math,Core,48,2024-01-01
STU05015,Math,Core,74,2024-01-01
STU05016,Math,Core,23,2024-01-01
STU05017,Math,Core,65,2024-01-01
STU05018,Math,Core,98,2024-01-01
STU05019,Math,Core,96,2024-01-01
STU05020,Math,Core,25,2024-01-01
STU05021,Math,Core,4,2024-01-01
STU05022,Math,Core,53,2024-01-01
STU05023,Math,Core,1,2024-01-01
STU05024,Math,Core,24,2024-01-01
STU05025,Math,Core,66,2024-01-01
STU05026,Math,Core,18,2024-01-01
STU05027,Math,Core,61,2024-01-01
STU05028,Math,Core,67,2024-01-01
STU05029,Math,Core,34,2024-01-01
STU05030,Math,Core,16,2024-01-01
STU05031,Math,Core,0,2024-01-01
STU05032,Math,Core,48,2024-01-01
STU05033,Math,Core,44,2024-01-01
STU05034,Math,Core,52,2024-01-01
STU05035,Math,Core,19,2024-01-01
STU05036,Math,Core,62,2024-01-01
STU05037,Math,Core,86,2024-01-01
STU05038,Math,Core,87,2024-01-01
STU05039,Math,Core,73,2024-01-01
STU05040,Math,Core,51,2024-01-01
STU05041,Math,Core,52,2024-01-01
STU05042,Math,Core,17,2024-01-01
STU05043,Math,Core,20,2024-01-01
STU05044,Math,Core,31,2024-01-01
STU05045,Math,Core,50,2024-01-01
STU05046,Math,Core,22,2024-01-01
STU05047,Math,Core,65,2024-01-01
STU05048,Math,Core,82,2024-01-01
STU05049,Math,Core,59,2024-01-01
STU05050,Math,Core,33,2024-01-01
STU05051,Math,Core,45,2024-01-01
STU05052,Math,Core,33,2024-01-01
STU05053,Math,Core,5,2024-01-01
STU05054,Math,Core,7,2024-01-01
STU05055,Math,Core,9,2024-01-01
STU05056,Math,Core,37,2024-01-01
STU05057,Math,Core,51,2024-01-01
STU05058,Math,Core,35,2024-01-01
STU05059,Math,Core,93,2024-01-01
STU05060,Math,Core,38,2024-01-01
STU05061,Math,Core,82,2024-01-01
STU05062,Math,Core,7,2024-01-01
STU05063,Math,Core,47,2024-01-01
STU05064,Math,Core,14,2024-01-01
STU05065,Math,Core,28,2024-01-01
STU05066,Math,Core,100,2024-01-01
STU05067,Math,Core,91,2024-01-01
STU05068,Math,Core,77,2024-01-01
STU05069,Math,Core,18,2024-01-01
STU05070,Math,Core,43,2024-01-01
STU05071,Math,Core,100,2024-01-01
STU05072,Math,Core,83,2024-01-01
STU05073,Math,Core,75,2024-01-01
STU05074,Math,Core,97,2024-01-01
STU05075,Math,Core,28,2024-01-01
STU05076,Math,Core,40,2024-01-01
STU05077,Math,Core,3,2024-01-01
STU05078,Math,Core,86,2024-01-01
STU05079,Math,Core,25,2024-01-01
STU05080,Math,Core,66,2024-01-01
STU05081,Math,Core,70,2024-01-01
STU05082,Math,Core,33,2024-01-01
STU05083,Math,Core,31,2024-01-01
STU05084,Math,Core,6,2024-01-01
STU05085,Math,Core,70,2024-01-01
STU05086,Math,Core,73,2024-01-01
STU05087,Math,Core,53,2024-01-01
STU05088,Math,Core,95,2024-01-01
STU05089,Math,Core,3,2024-01-01
STU05090,Math,Core,86,2024-01-01
STU05091,Math,Core,61,2024-01-01
STU05092,Math,Core,43,2024-01-01
STU05093,Math,Core,97,2024-01-01
STU05094,Math,Core,92,2024-01-01
STU05095,Math,Core,68,2024-01-01
STU05096,Math,Core,42,2024-01-01
STU05097,Math,Core,0,2024-01-01
STU05098,Math,Core,70,2024-01-01
STU05099,Math,Core,16,2024-01-01
STU05100,Math,Core,52,2024-01-01
STU05101,Math,Core,2,2024-01-01
STU05102,Math,Core,55,2024-01-01
STU05103,Math,Core,89,2024-01-01
STU05104,Math,Core,75,2024-01-01
STU05105,Math,Core,74,2024-01-01
STU05106,Math,Core,98,2024-01-01
STU05107,Math,Core,78,2024-01-01
STU05108,Math,Core,73,2024-01-01
STU05109,Math,Core,42,2024-01-01
STU05110,Math,Core,80,2024-01-01
STU05111,Math,Core,62,2024-01-01
STU05112,Math,Core,54,2024-01-01
STU05113,Math,Core,11,2024-01-01
STU05114,Math,Core,85,2024-01-01
STU05115,Math,Core,69,2024-01-01
STU05116,Math,Core,92,2024-01-01
STU05117,Math,Core,59,2024-01-01
STU05118,Math,Core,80,2024-01-01
STU05119,Math,Core,31,2024-01-01
STU05120,Math,Core,75,2024-01-01
STU05121,Math,Core,98,2024-01-01
STU05122,Math,Core,67,2024-01-01
STU05123,Math,Core,55,2024-01-01
STU05124,Math,Core,43,2024-01-01
STU05125,Math,Core,37,2024-01-01
STU05126,Math,Core,98,2024-01-01
STU05127,Math,Core,34,2024-01-01
STU05128,Math,Core,7,2024-01-01
STU05129,Math,Core,94,2024-01-01
STU05130,Math,Core,65,2024-01-01
STU05131,Math,Core,64,2024-01-01
STU05132,Math,Core,14,2024-01-01
STU05133,Math,Core,37,2024-01-01
STU05134,Math,Core,59,2024-01-01
STU05135,Math,Core,89,2024-01-01
STU05136,Math,Core,30,2024-01-01
STU05137,Math,Core,73,2024-01-01
STU05138,Math,Core,83,2024-01-01
STU05139,Math,Core,67,2024-01-01
STU05140,Math,Core,75,2024-01-01
STU05141,Math,Core,74,2024-01-01
STU05142,Math,Core,60,2024-01-01
STU05143,Math,Core,86,2024-01-01
STU05144,Math,Core,96,2024-01-01
STU05145,Math,Core,43,2024-01-01
STU05146,Math,Core,20,2024-01-01
STU05147,Math,Core,29,2024-01-01
STU05148,Math,Core,82,2024-01-01
STU05149,Math,Core,87,2024-01-01
STU05150,Math,Core,92,2024-01-01
STU05151,Math,Core,48,2024-01-01
STU05152,Math,Core,90,2024-01-01
STU05153,Math,Core,69,2024-01-01
STU05154,Math,Core,53,2024-01-01
STU05155,Math,Core,35,2024-01-01
STU05156,Math,Core,88,2024-01-01
STU05157,Math,Core,54,2024-01-01
STU05158,Math,Core,48,2024-01-01
STU05159,Math,Core,71,2024-01-01
STU05160,Math,Core,19,2024-01-01
STU05161,Math,Core,15,2024-01-01
STU05162,Math,Core,31,2024-01-01
STU05163,Math,Core,6,2024-01-01
STU05164,Math,Core,88,2024-01-01
STU05165,Math,Core,48,2024-01-01
STU05166,Math,Core,86,2024-01-01
STU05167,Math,Core,50,2024-01-01
STU05168,Math,Core,75,2024-01-01
STU05169,Math,Core,85,2024-01-01
STU05170,Math,Core,34,2024-01-01
STU05171,Math,Core,72,2024-01-01
STU05172,Math,Core,72,2024-01-01
STU05173,Math,Core,57,2024-01-01
STU05174,Math,Core,19,2024-01-01
STU05175,Math,Core,9,2024-01-01
STU05176,Math,Core,4,2024-01-01
STU05177,Math,Core,53,2024-01-01
STU05178,Math,Core,20,2024-01-01
STU05179,Math,Core,13,2024-01-01
STU05180,Math,Core,33,2024-01-01
STU05181,Math,Core,73,2024-01-01
STU05182,Math,Core,16,2024-01-01
STU05183,Math,Core,41,2024-01-01
STU05184,Math,Core,90,2024-01-01
STU05185,Math,Core,89,2024-01-01
STU05186,Math,Core,24,2024-01-01
STU05187,Math,Core,14,2024-01-01
STU05188,Math,Core,64,2024-01-01
STU05189,Math,Core,16,2024-01-01
STU05190,Math,Core,82,2024-01-01
STU05191,Math,Core,81,2024-01-01
STU05192,Math,Core,71,2024-01-01
STU05193,Math,Core,29,2024-01-01
STU05194,Math,Core,93,2024-01-01
STU05195,Math,Core,35,2024-01-01
STU05196,Math,Core,64,2024-01-01
STU05197,Math,Core,83,2024-01-01
STU05198,Math,Core,64,2024-01-01
STU05199,Math,Core,22,2024-01-01
STU05200,Math,Core,48,2024-01-01
STU05201,Math,Core,84,2024-01-01
STU05202,Math,Core,39,2024-01-01
STU05203,Math,Core,78,2024-01-01
STU05204,Math,Core,68,2024-01-01
STU05205,Math,Core,58,2024-01-01
STU05206,Math,Core,43,2024-01-01
STU05207,Math,Core,100,2024-01-01
STU05208,Math,Core,5,2024-01-01
STU05209,Math,Core,62,2024-01-01
STU05210,Math,Core,6,2024-01-01
STU05211,Math,Core,3,2024-01-01
STU05212,Math,Core,39,2024-01-01
STU05213,Math,Core,44,2024-01-01
STU05214,Math,Core,63,2024-01-01
STU05215,Math,Core,60,2024-01-01
STU05216,Math,Core,60,2024-01-01
STU05217,Math,Core,92,2024-01-01
STU05218,Math,Core,4,2024-01-01
STU05219,Math,Core,71,2024-01-01
STU05220,Math,Core,16,2024-01-01
STU05221,Math,Core,12,2024-01-01
STU05222,Math,Core,54,2024-01-01
STU05223,Math,Core,33,2024-01-01
STU05224,Math,Core,67,2024-01-01
STU05225,Math,Core,89,2024-01-01
STU05226,Math,Core,36,2024-01-01
STU05227,Math,Core,38,2024-01-01
STU05228,Math,Core,96,2024-01-01
STU05229,Math,Core,8,2024-01-01
STU05230,Math,Core,69,2024-01-01
STU05231,Math,Core,28,2024-01-01
STU05232,Math,Core,33,2024-01-01
STU05233,Math,Core,86,2024-01-01
STU05234,Math,Core,16,2024-01-01
STU05235,Math,Core,31,2024-01-01
STU05236,Math,Core,39,2024-01-01
STU05237,Math,Core,12,2024-01-01
STU05238,Math,Core,81,2024-01-01
STU05239,Math,Core,71,2024-01-01
STU05240,Math,Core,33,2024-01-01
STU05241,Math,Core,79,2024-01-01
STU05242,Math,Core,91,2024-01-01
STU05243,Math,Core,100,2024-01-01
STU05244,Math,Core,94,2024-01-01
STU05245,Math,Core,49,2024-01-01
STU05246,Math,Core,82,2024-01-01
STU05247,Math,Core,23,2024-01-01
STU05248,Math,Core,56,2024-01-01
STU05249,Math,Core,76,2024-01-01
STU05250,Math,Core,71,2024-01-01
STU05251,Math,Core,68,2024-01-01
STU05252,Math,Core,70,2024-01-01
STU05253,Math,Core,61,2024-01-01
STU05254,Math,Core,81,2024-01-01
STU05255,Math,Core,12,2024-01-01
STU05256,Math,Core,32,2024-01-01
STU05257,Math,Core,71,2024-01-01
STU05258,Math,Core,17,2024-01-01
STU05259,Math,Core,64,2024-01-01
STU05260,Math,Core,44,2024-01-01
STU05261,Math,Core,51,2024-01-01
STU05262,Math,Core,45,2024-01-01
STU05263,Math,Core,76,2024-01-01
STU05264,Math,Core,63,2024-01-01
STU05265,Math,Core,66,2024-01-01
STU05266,Math,Core,97,2024-01-01
STU05267,Math,Core,40,2024-01-01
STU05268,Math,Core,93,2024-01-01
STU05269,Math,Core,32,2024-01-01
STU05270,Math,Core,100,2024-01-01
STU05271,Math,Core,35,2024-01-01
STU05272,Math,Core,20,2024-01-01
STU05273,Math,Core,72,2024-01-01
STU05274,Math,Core,51,2024-01-01
STU05275,Math,Core,1,2024-01-01
STU05276,Math,Core,54,2024-01-01
STU05277,Math,Core,100,2024-01-01
STU05278,Math,Core,53,2024-01-01
STU05279,Math,Core,84,2024-01-01
STU05280,Math,Core,92,2024-01-01
STU05281,Math,Core,32,2024-01-01
STU05282,Math,Core,0,2024-01-01
STU05283,Math,Core,95,2024-01-01
STU05284,Math,Core,95,2024-01-01
STU05285,Math,Core,8,2024-01-01
STU05286,Math,Core,33,2024-01-01
STU05287,Math,Core,86,2024-01-01
STU05288,Math,Core,98,2024-01-01
STU05289,Math,Core,95,2024-01-01
STU05290,Math,Core,80,2024-01-01
STU05291,Math,Core,10,2024-01-01
STU05292,Math,Core,3,2024-01-01
STU05293,Math,Core,18,2024-01-01
STU05294,Math,Core,30,2024-01-01
STU05295,Math,Core,71,2024-01-01
STU05296,Math,Core,24,2024-01-01
STU05297,Math,Core,25,2024-01-01
STU05298,Math,Core,78,2024-01-01
STU05299,Math,Core,34,2024-01-01
STU05300,Math,Core,86,2024-01-01
STU05301,Math,Core,74,2024-01-01
STU05302,Math,Core,34,2024-01-01
STU05303,Math,Core,70,2024-01-01
STU05304,Math,Core,69,2024-01-01
STU05305,Math,Core,5,2024-01-01
STU05306,Math,Core,75,2024-01-01
STU05307,Math,Core,72,2024-01-01
STU05308,Math,Core,22,2024-01-01
STU05309,Math,Core,87,2024-01-01
STU05310,Math,Core,95,2024-01-01
STU05311,Math,Core,81,2024-01-01
STU05312,Math,Core,14,2024-01-01
STU05313,Math,Core,73,2024-01-01
STU05314,Math,Core,28,2024-01-01
STU05315,Math,Core,47,2024-01-01
STU05316,Math,Core,100,2024-01-01
STU05317,Math,Core,71,2024-01-01
STU05318,Math,Core,34,2024-01-01
STU05319,Math,Core,1,2024-01-01
STU05320,Math,Core,29,2024-01-01
STU05321,Math,Core,48,2024-01-01
STU05322,Math,Core,32,2024-01-01
STU05323,Math,Core,65,2024-01-01
STU05324,Math,Core,10,2024-01-01
STU05325,Math,Core,23,2024-01-01
STU05326,Math,Core,30,2024-01-01
STU05327,Math,Core,67,2024-01-01
STU05328,Math,Core,82,2024-01-01
STU05329,Math,Core,85,2024-01-01
STU05330,Math,Core,26,2024-01-01
STU05331,Math,Core,0,2024-01-01
STU05332,Math,Core,10,2024-01-01
STU05333,Math,Core,58,2024-01-01
STU05334,Math,Core,16,2024-01-01
STU05335,Math,Core,91,2024-01-01
STU05336,Math,Core,5,2024-01-01
STU05337,Math,Core,82,2024-01-01
STU05338,Math,Core,81,2024-01-01
STU05339,Math,Core,48,2024-01-01
STU05340,Math,Core,89,2024-01-01
STU05341,Math,Core,89,2024-01-01
